X,Y,FID,LEAAUNumbe,LEAInstNam,LEACategor,LEAIUNumbe,LEAIU,LEACountyN,LEAStatus,LEAStatusE,LEAWebAddr,LEAMailing,LEAMaili_1,LEAMaili_2,LEAMaili_3,LEAMaili_4,LEAMaili_5,LEALocatio,LEALocat_1,LEALocat_2,LEALocat_3,LEALocat_4,LEALocat_5,LEAPhoneNu,LEAPhone_1,LEAAdminTi,LEAAdminSa,LEAAdminFi,LEAAdminMi,LEAAdminLa,LEAAdminSu,LEAAdminPh,LEAAdmin_1,SchoolInst,SchoolAUNN,SchoolBran,SchoolName,GradeYear,GradeList,GradeCtgy,K4_Half,K4_Full,K5_Half,K5_Full,Grade_1,Grade_2,Grade_3,Grade_4,Grade_5,Grade_6,Elementary,Grade_7,Grade_8,Grade_9,Grade_10,Grade_11,Grade_12,Secondary_,SchoolCoun,SchoolStat,SchoolSt_1,SchoolWebA,SchoolPhon,SchoolPh_1,SchoolMail,SchoolMa_1,SchoolMa_2,SchoolMa_3,SchoolMa_4,SchoolMa_5,SchoolLoca,SchoolLo_1,SchoolLo_2,SchoolLo_3,SchoolLo_4,SchoolLo_5,SchoolAdmi,SchoolAd_1,SchoolAd_2,SchoolAd_3,SchoolAd_4,SchoolAd_5,CyberSchoo
-79.8985508460252,40.3884545312116,238,103028833,Steel Valley SD,School District,3,Allegheny IU 3,Allegheny,Open,1999/06/08 00:00:00+00,http://www.Steelvalleysd.org,220 E Oliver Rd, ,Munhall,PA,15120,2759,220 E Oliver Rd, ,Munhall,PA,15120,2759,(412)464-3600, ,Superintendent,Mr,Edward,A,Wehrer, , ,0,Regular School,103028833,196,Steel Valley SHS,2017-2018,9-12,SECONDARY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,Allegheny,Open,1997/11/07 00:00:00+00, ,(412)464-3600, ,3113 Main St, ,Munhall,PA,15120,2729,3113 Main St, ,Munhall,PA,15120,2729,Principal,Mrs,Lisa,N,Duval, , 
-79.9053064132187,40.3820829348456,239,103028833,Steel Valley SD,School District,3,Allegheny IU 3,Allegheny,Open,1999/06/08 00:00:00+00,http://www.Steelvalleysd.org,220 E Oliver Rd, ,Munhall,PA,15120,2759,220 E Oliver Rd, ,Munhall,PA,15120,2759,(412)464-3600, ,Superintendent,Mr,Edward,A,Wehrer, , ,0,Regular School,103028833,259,Park El Sch,2017-2018,K5F-4,ELEMENTARY,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Allegheny,Open,2000/08/10 00:00:00+00, ,(412)464-3600, ,4100 Main St, ,Munhall,PA,15120,3358,4100 Main St, ,Munhall,PA,15120,3358,Principal,Mr,Tom, ,Shaughnessy, , 
-79.9015294861325,40.3886132157347,240,103028833,Steel Valley SD,School District,3,Allegheny IU 3,Allegheny,Open,1999/06/08 00:00:00+00,http://www.Steelvalleysd.org,220 E Oliver Rd, ,Munhall,PA,15120,2759,220 E Oliver Rd, ,Munhall,PA,15120,2759,(412)464-3600, ,Superintendent,Mr,Edward,A,Wehrer, , ,0,Regular School,103028833,260,Steel Valley MS,2017-2018,"5-6,7-8",ELEMENTARY/SECONDARY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Allegheny,Open,1995/07/24 00:00:00+00, ,(412)464-3600, ,3114 Main St, ,Munhall,PA,15120,2730,3114 Main St, ,Munhall,PA,15120,2730,Principal,Mr,Bryan, ,Macuga, , 
-80.0744354908477,40.4704582348312,241,103028853,Sto-Rox SD,School District,3,Allegheny IU 3,Allegheny,Open,1999/11/15 00:00:00+00,http://www.srsd.k12.pa.us,298 Ewing Road, ,McKees Rocks,PA,15136,0,298 Ewing Road, ,McKees Rocks,PA,15136,0,(412)771-3213, ,Superintendent,Mr,Frank, ,Dalmas, ,(412)771-3213,5260,Regular School,103028853,477,Sto-Rox JSHS,2017-2018,7-12,SECONDARY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,Allegheny,Open,1999/11/19 00:00:00+00, ,(412)771-3213, ,1105 Valley St, ,McKees Rocks,PA,15136,2300,1105 Valley St, ,McKees Rocks,PA,15136,2300,High School Principal,Mr,Timothy, ,Beck, , 
-80.095518320847,40.4921982688433,242,103028853,Sto-Rox SD,School District,3,Allegheny IU 3,Allegheny,Open,1999/11/15 00:00:00+00,http://www.srsd.k12.pa.us,298 Ewing Road, ,McKees Rocks,PA,15136,0,298 Ewing Road, ,McKees Rocks,PA,15136,0,(412)771-3213, ,Superintendent,Mr,Frank, ,Dalmas, ,(412)771-3213,5260,Regular School,103028853,7505,Sto-Rox Primary Ctr,2017-2018,K5F-3,ELEMENTARY,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Allegheny,Open,1999/07/16 00:00:00+00, ,(412)771-3213, ,300 Ewing Rd, ,McKees Rocks,PA,15136,1886,300 Ewing Rd, ,McKees Rocks,PA,15136,1886, ,Ms,Lori, ,Sims, , 
-80.0944560827865,40.490146237686,243,103028853,Sto-Rox SD,School District,3,Allegheny IU 3,Allegheny,Open,1999/11/15 00:00:00+00,http://www.srsd.k12.pa.us,298 Ewing Road, ,McKees Rocks,PA,15136,0,298 Ewing Road, ,McKees Rocks,PA,15136,0,(412)771-3213, ,Superintendent,Mr,Frank, ,Dalmas, ,(412)771-3213,5260,Regular School,103028853,8377,Sto-Rox Upper El Sch,2017-2018,4-6,ELEMENTARY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Allegheny,Open,2016/07/01 00:00:00+00, ,(412)771-3213, ,298 Ewing Rd, ,McKees Rocks,PA,15136,1836,298 Ewing Rd, ,McKees Rocks,PA,15136,1836, , , , , , , 
-80.0624895010617,40.3493437355855,244,103029203,Upper Saint Clair SD,School District,3,Allegheny IU 3,Allegheny,Open,1999/06/08 00:00:00+00,http://www.uscsd.k12.pa.us,1820 McLughln Rn Rd Upr St Clr, ,Pittsburgh,PA,15241,2396,1820 McLughln Rn Rd Upr St Clr, ,Pittsburgh,PA,15241,2396,(412)833-1600, ,Superintendent,Dr,Patrick,T,O'Toole, ,(412)833-1600,0,Regular School,103029203,490,Eisenhower El Sch,2017-2018,"K5H,1-4",ELEMENTARY,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Allegheny,Open,1998/07/21 00:00:00+00, ,(412)833-1600,8000,100 Warwick Dr, ,Pittsburgh,PA,15241,2153,100 Warwick Dr, ,Pittsburgh,PA,15241,2153,Principal,Mr,Mark, ,Miller, , 
-80.0646695667292,40.3542658052082,245,103029203,Upper Saint Clair SD,School District,3,Allegheny IU 3,Allegheny,Open,1999/06/08 00:00:00+00,http://www.uscsd.k12.pa.us,1820 McLughln Rn Rd Upr St Clr, ,Pittsburgh,PA,15241,2396,1820 McLughln Rn Rd Upr St Clr, ,Pittsburgh,PA,15241,2396,(412)833-1600, ,Superintendent,Dr,Patrick,T,O'Toole, ,(412)833-1600,0,Regular School,103029203,491,Fort Couch MS,2017-2018,7-8,SECONDARY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Allegheny,Open,1997/07/14 00:00:00+00, ,(412)833-1600,3000,515 Fort Couch Rd, ,Pittsburgh,PA,15241,2018,515 Fort Couch Rd, ,Pittsburgh,PA,15241,2018,Principal,Mr,Joseph, ,DeMar, , 
-80.0708119834356,40.3346569254878,246,103029203,Upper Saint Clair SD,School District,3,Allegheny IU 3,Allegheny,Open,1999/06/08 00:00:00+00,http://www.uscsd.k12.pa.us,1820 McLughln Rn Rd Upr St Clr, ,Pittsburgh,PA,15241,2396,1820 McLughln Rn Rd Upr St Clr, ,Pittsburgh,PA,15241,2396,(412)833-1600, ,Superintendent,Dr,Patrick,T,O'Toole, ,(412)833-1600,0,Regular School,103029203,492,Upper Saint Clair HS,2017-2018,9-12,SECONDARY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,Allegheny,Open,1997/11/07 00:00:00+00, ,(412)833-1600,2256,1825 McLaughlin Run Rd, ,Pittsburgh,PA,15241,2331,1825 McLaughlin Run Rd, ,Pittsburgh,PA,15241,2331,Principal,Dr,Michael, ,Ghilani, , 
-80.0935998679464,40.3225014389373,247,103029203,Upper Saint Clair SD,School District,3,Allegheny IU 3,Allegheny,Open,1999/06/08 00:00:00+00,http://www.uscsd.k12.pa.us,1820 McLughln Rn Rd Upr St Clr, ,Pittsburgh,PA,15241,2396,1820 McLughln Rn Rd Upr St Clr, ,Pittsburgh,PA,15241,2396,(412)833-1600, ,Superintendent,Dr,Patrick,T,O'Toole, ,(412)833-1600,0,Regular School,103029203,4859,Streams El Sch,2017-2018,"K5H,1-4",ELEMENTARY,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Allegheny,Open,1997/07/14 00:00:00+00, ,(412)833-1600,6000,1560 Ashlawn Dr, ,Pittsburgh,PA,15241,2802,1560 Ashlawn Dr, ,Pittsburgh,PA,15241,2802,Principal,Dr,Claire, ,Miller, , 
-80.0964710551727,40.3352802601209,248,103029203,Upper Saint Clair SD,School District,3,Allegheny IU 3,Allegheny,Open,1999/06/08 00:00:00+00,http://www.uscsd.k12.pa.us,1820 McLughln Rn Rd Upr St Clr, ,Pittsburgh,PA,15241,2396,1820 McLughln Rn Rd Upr St Clr, ,Pittsburgh,PA,15241,2396,(412)833-1600, ,Superintendent,Dr,Patrick,T,O'Toole, ,(412)833-1600,0,Regular School,103029203,5195,Baker El Sch,2017-2018,"K5H,1-4",ELEMENTARY,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Allegheny,Open,1993/08/12 00:00:00+00, ,(412)833-1600,4000,2300 Morton Rd, ,Pittsburgh,PA,15241,3302,2300 Morton Rd, ,Pittsburgh,PA,15241,3302,Principal,Dr,Ruth Ann, ,Matyuf, , 
-80.0946744946731,40.3167438538844,249,103029203,Upper Saint Clair SD,School District,3,Allegheny IU 3,Allegheny,Open,1999/06/08 00:00:00+00,http://www.uscsd.k12.pa.us,1820 McLughln Rn Rd Upr St Clr, ,Pittsburgh,PA,15241,2396,1820 McLughln Rn Rd Upr St Clr, ,Pittsburgh,PA,15241,2396,(412)833-1600, ,Superintendent,Dr,Patrick,T,O'Toole, ,(412)833-1600,0,Regular School,103029203,5196,Boyce MS,2017-2018,5-6,ELEMENTARY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Allegheny,Open,1997/07/14 00:00:00+00, ,(412)833-1600,5000,1500 Boyce Rd, ,Pittsburgh,PA,15241,2903,1500 Boyce Rd, ,Pittsburgh,PA,15241,2903,Principal,Mrs,Karen, ,Brown, , 
-79.9098771051647,40.4622992073726,250,103023090,Urban Academy of Greater Pittsburgh CS,Charter School,2,Pittsburgh-Mt Oliver IU 2,Allegheny,Open,1998/06/10 00:00:00+00,http://www.urbanacademypgh.org,437 Turett Street, ,Pittsburgh,PA,15206,0,437 Turett Street, ,Pittsburgh,PA,15206,0,(412)361-1008, ,Chief Executive Officer,Mr,K. Chase, ,Patterson, ,(412)361-1008,222,Regular School,103023090,7563,Urban Academy of Greater Pittsburgh CS,2017-2018,K5F-5,ELEMENTARY,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Allegheny,Open,1998/11/24 00:00:00+00,http://www.urbanacademypgh.org,(412)361-1008, ,437 Turret Street, ,Pittsburgh,PA,15206,0,437 Turret Street, ,Pittsburgh,PA,15206,0,Chief Executive Officer,Mr,K. Chase, ,Patterson, ,FALSE
-79.9974762024163,40.4437280713645,251,102023080,Urban Pathways 6-12 CS,Charter School,2,Pittsburgh-Mt Oliver IU 2,Allegheny,Open,1998/06/09 00:00:00+00,http://www.upcs.net,914 Penn Ave, ,Pittsburgh,PA,15222,0,914 Penn Ave, ,Pittsburgh,PA,15222,0,(412)392-4601, ,Chief Administrative Officer,Ms,Kathleen, ,Garland, ,(412)392-4601,242,Regular School,102023080,7562,Urban Pathways 6-12 CS,2017-2018,"6,7-12",ELEMENTARY/SECONDARY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,Allegheny,Open,2000/07/10 00:00:00+00,http://www.upcs.net,(412)392-4601, ,914 Penn Avenue,Floor 3,Pittsburgh,PA,15222,0,914 Penn Avenue,Floor 3,Pittsburgh,PA,15222,0,Acting Principal,Ms,Kathleen, ,Garland, ,FALSE
-79.9972832559713,40.4442367956713,252,103028246,Urban Pathways K-5 College Charter School,Charter School,2,Pittsburgh-Mt Oliver IU 2,Allegheny,Open,2011/07/01 00:00:00+00,http://www.upcsk5.net,925 Penn Avenue, ,Pittsburgh,PA,15222,0,925 Penn Avenue, ,Pittsburgh,PA,15222,0,(412)325-4075, ,Chief Administration Officer,Ms,Kimberly, ,Fitzgerald, ,(412)392-4601,245,Regular School,103028246,8194,Urban Pathways K-5 College Charter School,2017-2018,K5F-5,ELEMENTARY,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Allegheny,Open,2011/07/01 00:00:00+00,http://www.upcsk5.net,(412)325-4075, ,925 Penn Avenue, ,Pittsburgh,PA,15222,0,925 Penn Avenue, ,Pittsburgh,PA,15222,0,Principal,Ms,Kimberly, ,Fitzerald, ,FALSE
-80.2397894847335,40.4488089101109,253,103029403,West Allegheny SD,School District,3,Allegheny IU 3,Allegheny,Open,1999/06/08 00:00:00+00,http://www.westasd.org,PO Box 55, ,Imperial,PA,15126,55,600 Donaldson Road, ,Oakdale,PA,15071,0,(724)695-3422, ,Superintendent,Dr,Jerri,L,Lippert, ,(724)695-5211,0,Regular School,103029403,509,West Allegheny SHS,2017-2018,9-12,SECONDARY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,Allegheny,Open,1991/07/17 00:00:00+00, ,(724)695-5245, ,205 W Allegheny Rd, ,Imperial,PA,15126,9776,205 W Allegheny Rd, ,Imperial,PA,15126,9776,Principal,Mr,Daniel, ,Smith, , 
-80.193412687973,40.415324037741,254,103029403,West Allegheny SD,School District,3,Allegheny IU 3,Allegheny,Open,1999/06/08 00:00:00+00,http://www.westasd.org,PO Box 55, ,Imperial,PA,15126,55,600 Donaldson Road, ,Oakdale,PA,15071,0,(724)695-3422, ,Superintendent,Dr,Jerri,L,Lippert, ,(724)695-5211,0,Regular School,103029403,5366,McKee El Sch,2017-2018,K5F-5,ELEMENTARY,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Allegheny,Open,1998/06/24 00:00:00+00, ,(724)693-8451, ,1501 Oakdale Rd, ,Oakdale,PA,15071,3638,1501 Oakdale Rd, ,Oakdale,PA,15071,3638,Principal,Mr,Thomas, ,Orr, , 
-80.2669340088278,40.4442609907871,255,103029403,West Allegheny SD,School District,3,Allegheny IU 3,Allegheny,Open,1999/06/08 00:00:00+00,http://www.westasd.org,PO Box 55, ,Imperial,PA,15126,55,600 Donaldson Road, ,Oakdale,PA,15071,0,(724)695-3422, ,Superintendent,Dr,Jerri,L,Lippert, ,(724)695-5211,0,Regular School,103029403,5367,Wilson El Sch,2017-2018,K5F-5,ELEMENTARY,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Allegheny,Open,1996/07/16 00:00:00+00, ,(724)695-3300, ,100 Bruno Lane, ,Imperial,PA,15126,2120,100 Bruno Lane, ,Imperial,PA,15126,2120,Principal,Ms,Kathleen,A,Sites, , 
-80.2376278560889,40.4469393549275,256,103029403,West Allegheny SD,School District,3,Allegheny IU 3,Allegheny,Open,1999/06/08 00:00:00+00,http://www.westasd.org,PO Box 55, ,Imperial,PA,15126,55,600 Donaldson Road, ,Oakdale,PA,15071,0,(724)695-3422, ,Superintendent,Dr,Jerri,L,Lippert, ,(724)695-5211,0,Regular School,103029403,6895,West Allegheny MS,2017-2018,"6,7-8",ELEMENTARY/SECONDARY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Allegheny,Open,1996/07/16 00:00:00+00, ,(724)695-8979, ,207 W Allegheny Rd, ,Imperial,PA,15126,9776,207 W Allegheny Rd, ,Imperial,PA,15126,9776,Principal,Mr,Richard, ,Smith, , 
-80.2314506332585,40.4183842321556,257,103029403,West Allegheny SD,School District,3,Allegheny IU 3,Allegheny,Open,1999/06/08 00:00:00+00,http://www.westasd.org,PO Box 55, ,Imperial,PA,15126,55,600 Donaldson Road, ,Oakdale,PA,15071,0,(724)695-3422, ,Superintendent,Dr,Jerri,L,Lippert, ,(724)695-5211,0,Regular School,103029403,7760,Donaldson Elem Sch,2017-2018,K5F-5,ELEMENTARY,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Allegheny,Open,2003/06/10 00:00:00+00, ,(724)213-1010, ,600 Donaldson Road, ,Oakdale,PA,15071,0,600 Donaldson Road, ,Oakdale,PA,15071,0,Principal,Mrs,Patricia, ,Nolan, , 
-79.9607926812207,40.3008411788542,258,103029553,West Jefferson Hills SD,School District,3,Allegheny IU 3,Allegheny,Open,1999/06/08 00:00:00+00,http://www.wjhsd.net,835 Old Clairton Rd, ,Jefferson Hills,PA,15025,3131,835 Old Clairton Rd, ,Jefferson Hills,PA,15025,3131,(412)655-8450, ,Superintendent,Dr,Michael,P,Ghilani, ,(412)655-8450,92230,Regular School,103029553,516,Gill Hall El Sch,2017-2018,"K5H,1-5",ELEMENTARY,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Allegheny,Open,1993/07/23 00:00:00+00, ,(412)655-4732, ,829 Gill Hall Rd, ,Jefferson Hills,PA,15025,3235,829 Gill Hall Rd, ,Jefferson Hills,PA,15025,3235,Principal,Mrs,Tina, ,Mayer, , 
-79.9696816510942,40.3301860052917,259,103029553,West Jefferson Hills SD,School District,3,Allegheny IU 3,Allegheny,Open,1999/06/08 00:00:00+00,http://www.wjhsd.net,835 Old Clairton Rd, ,Jefferson Hills,PA,15025,3131,835 Old Clairton Rd, ,Jefferson Hills,PA,15025,3131,(412)655-8450, ,Superintendent,Dr,Michael,P,Ghilani, ,(412)655-8450,92230,Regular School,103029553,519,McClellan El Sch,2017-2018,"K5H,1-5",ELEMENTARY,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Allegheny,Open,2000/07/06 00:00:00+00, ,(412)655-2700, ,360 School Ln, ,Pittsburgh,PA,15236,4193,360 School Ln, ,Pittsburgh,PA,15236,4193,Principal,Mr,Justin, ,Liberatore, , 
-79.9516983223372,40.3110797755516,260,103029553,West Jefferson Hills SD,School District,3,Allegheny IU 3,Allegheny,Open,1999/06/08 00:00:00+00,http://www.wjhsd.net,835 Old Clairton Rd, ,Jefferson Hills,PA,15025,3131,835 Old Clairton Rd, ,Jefferson Hills,PA,15025,3131,(412)655-8450, ,Superintendent,Dr,Michael,P,Ghilani, ,(412)655-8450,92230,Regular School,103029553,523,Thomas Jefferson HS,2017-2018,9-12,SECONDARY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,Allegheny,Open,2000/07/06 00:00:00+00, ,(412)655-8610, ,310 Old Clairton Rd, ,Jefferson Hills,PA,15025,19,310 Old Clairton Rd, ,Jefferson Hills,PA,15025,19,Principal,Mr,Christopher, ,Sefcheck, , 
-79.9323828629807,40.296428478966,261,103029553,West Jefferson Hills SD,School District,3,Allegheny IU 3,Allegheny,Open,1999/06/08 00:00:00+00,http://www.wjhsd.net,835 Old Clairton Rd, ,Jefferson Hills,PA,15025,3131,835 Old Clairton Rd, ,Jefferson Hills,PA,15025,3131,(412)655-8450, ,Superintendent,Dr,Michael,P,Ghilani, ,(412)655-8450,92230,Regular School,103029553,7382,Jefferson El Sch,2017-2018,"K5H,1-5",ELEMENTARY,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Allegheny,Open,1994/12/27 00:00:00+00, ,(412)655-4163, ,875 Old Clairton Rd, ,Jefferson Hills,PA,15025,3131,875 Old Clairton Rd, ,Jefferson Hills,PA,15025,3131,Principal,Mr,Christopher, ,Very, , 
-79.8650049883017,40.3630558902153,262,103029603,West Mifflin Area SD,School District,3,Allegheny IU 3,Allegheny,Open,1999/06/08 00:00:00+00,http://www.wmasd.org,1020 Lebanon Road,Suite 250,West Mifflin,PA,15122,1036,1020 Lebanon Road,Suite 250,West Mifflin,PA,15122,1036,(412)466-9131, ,Superintendent,Dr,Daniel, ,Castagna, ,(412)466-9131,3003,Regular School,103029603,526,New Emerson El Sch,2017-2018,K5F-3,ELEMENTARY,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Allegheny,Open,1999/07/15 00:00:00+00, ,(412)466-9131, ,1922 Pennsylvania Ave, ,West Mifflin,PA,15122,3994,1922 Pennsylvania Ave, ,West Mifflin,PA,15122,3994,Principal,Mr,Christopher, ,Hanna, , 
-79.9218189662936,40.3428136152345,263,103029603,West Mifflin Area SD,School District,3,Allegheny IU 3,Allegheny,Open,1999/06/08 00:00:00+00,http://www.wmasd.org,1020 Lebanon Road,Suite 250,West Mifflin,PA,15122,1036,1020 Lebanon Road,Suite 250,West Mifflin,PA,15122,1036,(412)466-9131, ,Superintendent,Dr,Daniel, ,Castagna, ,(412)466-9131,3003,Regular School,103029603,528,Clara Barton El Sch,2017-2018,K5F-3,ELEMENTARY,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Allegheny,Open,1997/06/27 00:00:00+00, ,(412)466-9131, ,764 Beverly Dr, ,West Mifflin,PA,15122,3299,764 Beverly Dr, ,West Mifflin,PA,15122,3299,Principal,Mrs,Noelle, ,Haney, , 
-79.8748934938289,40.3888142008149,264,103029603,West Mifflin Area SD,School District,3,Allegheny IU 3,Allegheny,Open,1999/06/08 00:00:00+00,http://www.wmasd.org,1020 Lebanon Road,Suite 250,West Mifflin,PA,15122,1036,1020 Lebanon Road,Suite 250,West Mifflin,PA,15122,1036,(412)466-9131, ,Superintendent,Dr,Daniel, ,Castagna, ,(412)466-9131,3003,Regular School,103029603,532,Homeville El Sch,2017-2018,"PreKH,K5F-3",ELEMENTARY,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Allegheny,Open,1998/06/26 00:00:00+00, ,(412)466-9131, ,4315 Eliza St, ,West Mifflin,PA,15122,2097,4315 Eliza St, ,West Mifflin,PA,15122,2097,Principal,Mrs,Melissa, ,Welsh, , 
-79.8718421521674,40.3806363247639,265,103029603,West Mifflin Area SD,School District,3,Allegheny IU 3,Allegheny,Open,1999/06/08 00:00:00+00,http://www.wmasd.org,1020 Lebanon Road,Suite 250,West Mifflin,PA,15122,1036,1020 Lebanon Road,Suite 250,West Mifflin,PA,15122,1036,(412)466-9131, ,Superintendent,Dr,Daniel, ,Castagna, ,(412)466-9131,3003,Regular School,103029603,535,West Mifflin Area MS,2017-2018,"4-6,7-8",ELEMENTARY/SECONDARY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Allegheny,Open,1997/06/27 00:00:00+00, ,(412)466-9131, ,81 Commonwealth Ave, ,West Mifflin,PA,15122,2698,81 Commonwealth Ave, ,West Mifflin,PA,15122,2698,Principal,Mr,Brian, ,Plichta, , 
-79.8741345422797,40.382037581202,266,103029603,West Mifflin Area SD,School District,3,Allegheny IU 3,Allegheny,Open,1999/06/08 00:00:00+00,http://www.wmasd.org,1020 Lebanon Road,Suite 250,West Mifflin,PA,15122,1036,1020 Lebanon Road,Suite 250,West Mifflin,PA,15122,1036,(412)466-9131, ,Superintendent,Dr,Daniel, ,Castagna, ,(412)466-9131,3003,Regular School,103029603,536,West Mifflin Area HS,2017-2018,9-12,SECONDARY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,Allegheny,Open,1999/07/21 00:00:00+00, ,(412)466-9131, ,91 Commonwealth Ave, ,West Mifflin,PA,15122,2396,91 Commonwealth Ave, ,West Mifflin,PA,15122,2396,Principal,Mr,Phillip,K,Woods, , 
